grade,@search.score,normalized_pageview,tableCount,sectionCount,@search.features.body_en_us.uniqueTokenMatches,@search.features.body_en_us.similarityScore,@search.features.body_en_us.termFrequency,@search.features.description_en_us.uniqueTokenMatches,@search.features.description_en_us.similarityScore,@search.features.description_en_us.termFrequency,@search.features.keyPhrases_en_us.uniqueTokenMatches,@search.features.keyPhrases_en_us.similarityScore,@search.features.keyPhrases_en_us.termFrequency,@search.features.title_en_us.uniqueTokenMatches,@search.features.title_en_us.similarityScore,@search.features.title_en_us.termFrequency,@search.features.searchTerms.uniqueTokenMatches,@search.features.searchTerms.similarityScore,@search.features.searchTerms.termFrequency,@search.features.urlPath.uniqueTokenMatches,@search.features.urlPath.similarityScore,@search.features.urlPath.termFrequency,query_id,title_length_in_words,title_length_in_chars
1,0.8939253799649453,0.026348991391809306,-5.199337582605575,0.7799242980174864,0.0,0.634684800898758,1.0,1.0,0.9428089214411427,0.6666666666666666,0.0,0.25380852228852224,0.18518518518518517,1.0,0.8750000591843036,1.0,1.0,0.7000000000000001,0.031007751937984496,0.0,0.0,0.0,194,-0.14477960565136005,0.02007444749317332
10,0.9544909903370977,0.15410817772396732,-5.199337582605575,0.5437891346358888,0.0,0.8161772575081525,0.37,0.0,0.4999999250793672,0.0,0.0,0.7333333928447535,0.3846153846153846,0.0,0.0,0.0,1.0,0.9091372535462273,0.23076923076923075,0.0,0.6666666666666663,0.0,195,-0.14477960565136005,-0.033879835403491765
9,0.8681166593040082,0.2352136876460471,1.2895780606891756,1.644368536763838,0.0,0.5916909344061854,0.525,0.0,0.2499999026031774,0.0,0.0,0.7980375315714282,0.7948717948717948,0.0,1.0,0.0,1.0,0.6060914821824807,0.23076923076923075,0.0,0.9999999999999998,0.0,195,-0.4878930103874749,-0.568685529724306
8,0.5485833090537577,0.1154534063567892,-5.199337582605575,0.5437891346358888,0.0,0.4128238465411447,0.22,0.0,0.2499999026031774,0.0,0.0,0.5397200791085308,0.3333333333333333,0.0,0.49999970971884533,0.0,1.0,0.7142856623899889,0.05128205128205128,0.0,0.0,0.0,195,-0.14477960565136005,0.26268576068373706
7,0.6753272313218031,0.12254842720839348,-5.199337582605575,0.2678837675840495,0.0,0.3820610951092598,0.21,0.0,0.4142135528727642,1.0,0.0,0.36666672121880184,0.20512820512820512,0.0,0.49999970971884533,0.0,1.0,0.7071067796670714,0.10256410256410256,0.0,0.33333333333333326,0.0,195,-0.14477960565136005,-0.7697613987560095
6,1.0000000000000002,-0.17575351737715242,-5.199337582605575,-0.06151263655249807,0.0,0.7354929334539195,0.20500000000000002,0.0,0.4999999250793672,0.0,0.0,0.4666666865038068,0.20512820512820512,0.0,0.49999970971884533,0.0,1.0,1.0,0.05128205128205128,0.0,0.33333333333333326,0.0,195,0.44730528078111165,0.4612146045705889
5,0.9150937886732036,-0.026227790895207024,1.5756125802060135,0.2678837675840495,0.0,0.0,0.05500000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8081220166066494,0.02564102564102564,0.0,0.6666666666666663,0.0,195,0.16891199278645552,0.2174882951405546
4,0.5676044138350413,1.327190090883583,-5.199337582605575,2.0136714057663454,0.0,0.8218113637944127,1.0,0.0,0.2499999026031774,0.0,0.0,0.9315776869269826,0.9999999999999999,0.0,0.0,0.0,1.0,0.551985025765233,1.0,0.0,0.6666666666666663,0.0,195,-0.4878930103874749,-0.7697613987560095
2,0.9598729794175289,-0.2603229624673792,-5.199337582605575,-0.4183712879116543,0.0,0.755020244752391,0.03,0.0,0.23743686625573202,1.0,0.0,0.4749570736687406,0.05128205128205129,0.0,1.0,0.0,1.0,0.7423074685240101,0.15384615384615385,0.0,0.9999999999999998,0.0,195,-0.4878930103874749,-0.507774333474583
1,0.0,-1.5627214872223367,-5.199337582605575,-1.0685216155658543,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195,-0.7901683975457864,-1.2753024746021535
10,1.0,1.3537020851678774,0.8607252382582696,0.2678837675840495,0.0,0.2557666149174589,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,196,-0.4878930103874749,-0.8355583582575467
9,0.009561081702736483,0.2764271103154557,0.8607252382582696,-0.06151263655249807,0.0,0.47037447561956147,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-0.4878930103874749,-0.7039217888285133
7,0.5183556526200256,-0.9680895140422179,-5.199337582605575,1.644368536763838,0.0,0.24832718571198986,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8749999836345514,1.0,0.0,0.0,0.0,1.0,0.6250000238113366,1.0,196,-0.14477960565136005,0.02007444749317332
6,0.0,0.5293010943086739,0.41563422629818186,-0.4183712879116543,0.0,0.1950744570882702,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-0.4878930103874749,-0.4473052807811118
5,0.5670636794682484,-0.14794722997195728,0.41563422629818186,0.7799242980174864,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8749999836345514,1.0,0.0,0.0,0.0,1.0,0.749999952377327,1.0,196,0.16891199278645552,-0.2730890226527413
4,0.5851374990280171,-0.5332447983514148,-5.199337582605575,-0.06151263655249807,0.0,0.08430238146317226,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6249999967269103,1.0,0.0,0.0,0.0,1.0,0.6250000238113366,1.0,196,1.2153720472997755,1.8952592947862104
3,0.16573831712908013,-1.0198496102681724,0.41563422629818186,0.7799242980174864,0.0,0.9999999999999999,0.9523809523809522,1.0,0.8750001059937935,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-1.1895222157453642,0.5149233167586909
2,0.06371335710504379,1.0251010058535797,1.4390013150939511,0.5437891346358888,0.0,0.025829749463605,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22633933673520717,0.03278688524590164,0.0,0.0,0.0,196,-0.4878930103874749,-1.2753024746021535
1,0.6387739442018721,-2.3259724580726555,-5.199337582605575,-0.766391408313155,0.0,0.9316106280928736,0.14285714285714285,1.0,0.8838835164953195,1.0,0.0,0.0,0.0,1.0,0.7500000327308971,1.0,0.0,0.0,0.0,1.0,0.6250000238113366,1.0,196,-1.1895222157453642,0.7071400016217955
10,0.6464500652668306,-0.9478126549582223,-5.199337582605575,-1.397836528971104,0.0,0.23922858807057645,0.6000000000000001,1.0,0.8571428260266317,1.0,0.0,0.14591631758989432,0.3333333333333333,1.0,0.8333332687752624,1.0,0.0,0.0,0.0,1.0,1.0,1.0,197,1.7444475421409682,1.9344888386314079
9,1.0000000000000002,-0.5235370133423165,-5.199337582605575,-0.4183712879116543,0.0,0.20047208102979452,0.1,1.0,1.0,1.0,0.0,0.09126340766344809,0.0,1.0,1.0,1.0,1.0,0.8944271680218342,0.09090909090909091,1.0,1.0,1.0,197,0.44730528078111165,0.7071400016217955
8,0.8648643927300276,-1.0315087602176443,-5.199337582605575,-5.199337582605575,0.0,1.0,0.0,1.0,0.7142856520532632,1.0,0.0,1.0,0.1111111111111111,1.0,1.0,1.0,1.0,0.9999999999999999,0.4545454545454546,0.0,0.0,0.0,197,0.16891199278645552,0.16763953501309753
7,0.13608970491144512,1.2632952884854516,-5.199337582605575,0.7799242980174864,0.0,0.2508365633940691,0.8500000000000001,0.0,0.0,0.0,0.0,0.3417379784292516,0.6666666666666665,0.0,0.0,0.0,1.0,0.27810743773101,1.0,0.0,0.0,0.0,197,0.9614293430232357,0.6135094449805312
6,0.6631400919662566,-0.9951318719908077,1.1117020775386441,-0.4183712879116543,0.0,0.2973585193913365,1.0,0.0,0.0,0.0,0.0,0.2818289682138403,1.0,1.0,0.8333332687752624,1.0,1.0,0.790569338559748,0.18181818181818182,1.0,0.8333333738366339,1.0,197,1.2153720472997755,1.3340661379646257
5,0.40437902675612575,-1.4079051458418632,-5.199337582605575,-5.199337582605575,0.0,0.3563810401287858,0.15,1.0,0.5,1.0,0.0,0.5206388079398495,0.2222222222222222,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,197,0.16891199278645552,0.07534534997376305
3,0.4593658265143255,-1.8517337570813284,-5.199337582605575,-1.0685216155658543,0.0,0.23922858807057645,0.6000000000000001,0.0,0.0,0.0,0.0,0.09466159215780007,0.2222222222222222,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,197,-0.14477960565136005,0.07534534997376305
1,0.0,-0.41419103044892414,0.41563422629818186,1.926403152963983,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,0.715217795675016,1.3978365289711037
10,0.761839440701459,0.40301534361892233,0.41563422629818186,-0.4183712879116543,1.0,0.35355336940624105,0.03125,0.0,0.0,0.0,1.0,0.516397786496773,0.041666666666666664,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,198,-0.4878930103874749,-0.9070802442763028
9,1.0,0.11138578020851991,1.1117020775386441,-0.06151263655249807,1.0,1.0,1.0,1.0,0.8660254501029953,1.0,1.0,1.0,0.625,1.0,0.7499999999999999,1.0,1.0,0.9258200575662283,0.29166666666666663,1.0,1.0,1.0,198,0.16891199278645552,0.07534534997376305
8,0.5500579036271389,-1.5712864975769105,1.2895780606891756,0.5437891346358888,1.0,0.6547900087961088,0.875,1.0,0.7071068030425981,0.6666666666666666,1.0,0.6831300529873499,0.29166666666666663,1.0,0.7499999999999999,1.0,0.0,0.0,0.0,1.0,0.874999991274956,1.0,198,0.16891199278645552,1.044408794872596
7,0.0,0.8564145307601935,-5.199337582605575,-5.199337582605575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.872871594197367,0.5833333333333333,0.0,0.0,0.0,198,-5.199337582605575,-5.199337582605575
6,0.5129023054039152,-1.824555935803749,0.41563422629818186,-1.0685216155658543,1.0,0.5000000141566755,0.0625,1.0,0.9999999999999999,0.3333333333333333,1.0,0.7826237824808125,0.125,1.0,0.625,1.0,0.0,0.0,0.0,1.0,0.6250000087250442,1.0,198,0.715217795675016,0.7071400016217955
5,0.3195944750110234,0.19570017830120398,1.1117020775386441,0.2678837675840495,1.0,0.43749999115207794,0.390625,1.0,0.9999999999999999,0.3333333333333333,1.0,0.5123475217613901,0.29166666666666663,0.0,0.0,0.0,1.0,0.7071067541478109,0.125,0.0,0.0,0.0,198,0.16891199278645552,-0.09297184856107375
4,0.32832303687186676,-0.1532053882899663,1.1117020775386441,0.5437891346358888,1.0,0.34999995894564145,0.0625,0.0,0.0,0.0,1.0,0.38729833987257983,0.041666666666666664,1.0,0.7499999999999999,1.0,0.0,0.0,0.0,1.0,1.0,1.0,198,-0.14477960565136005,0.02007444749317332
3,0.7956002183285615,0.1446726407969257,-5.199337582605575,1.644368536763838,1.0,0.6489172818945438,0.859375,1.0,0.4375000044586725,0.3333333333333333,1.0,0.9486832702182242,1.0,1.0,0.7499999999999999,1.0,1.0,0.9221389114992355,0.41666666666666663,1.0,0.874999991274956,1.0,198,0.16891199278645552,0.16763953501309753
2,0.46272105755784737,-1.7923740229175147,0.8607252382582696,-0.766391408313155,1.0,0.670820405103459,0.3125,1.0,0.541265899180496,1.0,1.0,0.7745966797451597,0.16666666666666666,1.0,0.625,1.0,0.0,0.0,0.0,1.0,0.874999991274956,1.0,198,0.9614293430232357,0.810909895029389
9,1.0000000000000002,0.04757700772908931,1.1117020775386441,0.2678837675840495,0.0,0.3257883974323823,0.03007518796992481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8333333199711536,0.8181818181818182,1.0,0.75,0.5,199,-5.199337582605575,-2.241016209931356
8,0.6407478312478134,-0.13190209897423794,0.41563422629818186,0.2678837675840495,0.0,1.0,0.022556390977443608,0.0,0.0,0.0,1.0,0.9622505546590536,0.08333333333333333,0.0,0.33333333333333337,0.0,1.0,1.0,0.8181818181818182,1.0,0.6249999662710303,0.5,199,-0.4878930103874749,-0.9070802442763028
6,0.7460015056850002,0.4908937177401772,-5.199337582605575,0.5437891346358888,0.0,0.6016709761012523,0.9999999999999998,1.0,0.5714285542570984,0.25,1.0,1.0,1.0,0.0,0.24999995287589027,0.0,1.0,0.9212847896037967,1.0,1.0,0.75,0.5,199,0.16891199278645552,-0.38978343113916375
5,0.9498724670948941,0.28680578535535317,-5.199337582605575,-0.4183712879116543,0.0,0.6064840649436166,0.3533834586466165,1.0,0.9897431872266493,0.75,1.0,0.544331112252947,0.16666666666666666,0.0,0.3737733594212407,1.0,1.0,0.8784104725280936,0.9090909090909092,1.0,0.8838833673816039,1.0,199,0.715217795675016,0.761352674464305
4,0.45060746999888013,0.8793078947828659,-5.199337582605575,0.2678837675840495,0.0,0.0,0.0,1.0,0.5,0.25,0.0,0.0,0.0,0.0,0.16666666666666674,0.0,1.0,0.4082482864006817,0.5454545454545454,1.0,0.75,0.5,199,0.44730528078111165,-0.2730890226527413
3,0.30979289903250506,-2.156674553626772,0.41563422629818186,-0.766391408313155,0.0,0.4497318824251362,0.007518796992481203,1.0,0.7142857228714509,0.25,0.0,0.0,0.0,0.0,0.16666666666666674,0.0,0.0,0.0,0.0,1.0,0.6249999662710303,0.5,199,0.9614293430232357,0.35749573205332313
2,0.0,-1.0932722699878596,0.8607252382582696,-1.0685216155658543,0.0,0.40582746539207015,0.20300751879699247,1.0,0.8571427712854918,0.25,1.0,0.8333333638854858,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199,1.9681650597944014,1.8517337570813295
1,0.5596892388554486,-0.21585735047640686,1.1117020775386441,-0.06151263655249807,0.0,0.7598232119764953,0.18045112781954886,1.0,1.0,1.0,1.0,0.4811252773295268,0.08333333333333333,0.0,0.16666666666666674,0.0,0.0,0.0,0.0,1.0,1.0,0.5,199,0.16891199278645552,-0.15112149093066193
4,1.0,-1.3846282582878238,-5.199337582605575,0.2678837675840495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,0.9614293430232357,0.85709679665622
1,0.0,-0.6430127433110404,0.41563422629818186,0.2678837675840495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,0.16891199278645552,0.02007444749317332
10,1.0000000000000002,-0.8091681743595582,1.1117020775386441,0.2678837675840495,0.0,0.8745439737748714,0.5384615384615384,1.0,0.49999999999999994,0.5,0.0,0.9517005559610009,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,1.0,201,-0.7901683975457864,-1.2049354338870701
9,0.0,-0.2753185968943714,0.41563422629818186,0.2678837675840495,0.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.0,0.0,0.9517005559610009,1.0,0.0,0.0,0.0,1.0,0.6928202736450726,1.0,0.0,0.8047376776318229,0.0,201,2.4085503704175797,2.4851674386845684
8,0.23444397810900242,0.03497603923745929,-5.199337582605575,-0.4183712879116543,0.0,0.751684380668736,0.28205128205128205,1.0,0.7071068568005658,1.0,0.0,0.9999999999999999,0.4,1.0,0.8750000089147605,1.0,0.0,0.0,0.0,0.0,0.4309643772028737,1.0,201,0.16891199278645552,0.02007444749317332
7,0.6728335478022669,-0.4985239780383579,0.8607252382582696,-0.06151263655249807,0.0,0.3947661967543449,0.8717948717948717,1.0,0.49999999999999994,0.5,0.0,0.32695567729259356,1.0,1.0,1.0,1.0,1.0,0.799999969238731,0.3333333333333333,0.0,0.4023689561304593,0.0,201,-0.4878930103874749,-0.7039217888285133
5,0.23786605063722344,-1.411293269734521,0.41563422629818186,-1.0685216155658543,0.0,0.9049036037970094,0.025641025641025633,1.0,0.9999999999999999,0.5,0.0,0.7142858296616902,0.0,1.0,0.7500000178295211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,201,0.44730528078111165,0.16763953501309753
4,0.8247761711403758,-0.22925846039650416,-5.199337582605575,0.5437891346358888,0.0,0.17528377047560306,0.0769230769230769,1.0,0.7499999635550291,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9899494218086222,0.6666666666666666,0.0,0.0,0.0,201,-0.4878930103874749,-0.38978343113916375
3,0.6823030901026186,-0.6064662196172863,-5.199337582605575,1.2180019723677067,0.0,0.25997453363729395,0.46153846153846156,1.0,0.49999999999999994,0.5,0.0,0.5634674286970546,0.5333333333333333,1.0,1.0,1.0,1.0,0.799999969238731,0.3333333333333333,0.0,0.4023689561304593,0.0,201,-0.14477960565136005,-0.7697613987560095
2,0.11762240478979313,-0.7565202477704134,-5.199337582605575,0.2678837675840495,0.0,0.0,0.0,1.0,0.8750000182224854,0.5,0.0,0.14285710642262406,0.0,1.0,0.8750000089147605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,201,0.16891199278645552,-0.15112149093066193
1,0.018076238456010252,-0.5930079980510439,-5.199337582605575,0.5437891346358888,0.0,0.12065458320696709,0.30769230769230765,1.0,0.49999999999999994,0.5,0.0,0.27545762863736645,0.2666666666666667,1.0,0.8750000089147605,1.0,0.0,0.0,0.0,0.0,0.4309643772028737,1.0,201,0.16891199278645552,0.07534534997376305
10,0.0,0.6271871242005087,-5.199337582605575,-5.199337582605575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8184875917794495,1.0,0.0,0.0,0.0,202,-5.199337582605575,-5.199337582605575
9,0.5778255383765051,-0.817962507685354,-5.199337582605575,-0.06151263655249807,1.0,1.0,0.5555555555555556,1.0,0.4419416899813573,0.5,1.0,1.0,0.25,1.0,0.7500000672622334,1.0,0.0,0.0,0.0,1.0,1.0,1.0,202,-1.1895222157453642,0.2174882951405546
8,0.843320281485718,0.47839843121586473,0.41563422629818186,0.2678837675840495,1.0,0.6324555924835468,0.8888888888888888,1.0,0.6249999902135059,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6123724507983875,0.10714285714285714,1.0,0.8333332585975252,1.0,202,-0.7901683975457864,-0.8355583582575467
7,0.5754048368046527,-1.1946284406765848,0.41563422629818186,-0.766391408313155,1.0,0.6666666929399612,0.5555555555555556,1.0,0.6249999902135059,1.0,1.0,0.9486833123087777,0.625,1.0,0.7500000672622334,1.0,0.0,0.0,0.0,1.0,0.8333332585975252,1.0,202,0.16891199278645552,-0.2730890226527413
6,0.6968061052120461,-1.387907659560497,-5.199337582605575,-1.397836528971104,1.0,0.4346135468994859,0.9444444444444444,1.0,0.9999999999999999,0.25,1.0,0.7999999734482564,1.0,1.0,0.7500000672622334,1.0,0.0,0.0,0.0,1.0,0.8333332585975252,1.0,202,-0.14477960565136005,-0.208504800392331
3,0.9999999999999999,-0.2926882145348846,0.41563422629818186,-0.06151263655249807,1.0,0.4743416845101746,0.5,1.0,0.49999999999999994,0.25,1.0,0.494974737343514,0.125,1.0,0.875,1.0,1.0,1.0,0.017857142857142856,1.0,1.0,1.0,202,-1.1895222157453642,0.6135094449805312
2,0.8314195612675394,-5.199337582605575,-5.199337582605575,-1.397836528971104,1.0,0.8944271898961738,1.0,1.0,0.9999999999999999,0.25,1.0,0.8573213645153471,0.375,1.0,0.875,1.0,0.0,0.0,0.0,1.0,1.0,1.0,202,0.16891199278645552,0.16763953501309753
10,0.39459634368303886,-0.9951318719908077,0.41563422629818186,-1.397836528971104,0.0,0.9329297190632295,0.15476190476190477,0.0,0.0,0.0,0.0,0.676353540484764,0.0,1.0,0.8571428685636203,1.0,0.0,0.0,0.0,1.0,0.9999999999999999,1.0,203,0.16891199278645552,-0.208504800392331
9,0.49122793913792495,0.08476484823722195,-5.199337582605575,-0.4183712879116543,0.0,0.8662581591789893,0.2142857142857143,0.0,0.0,0.0,0.0,0.8860896548869461,0.125,1.0,0.5714286056908612,1.0,1.0,0.5000000383145256,0.125,1.0,0.9999999999999999,1.0,203,1.7444475421409682,1.644368536763838
8,0.9540972979340485,0.10805851747937772,-5.199337582605575,-0.06151263655249807,0.0,0.9752038236828078,0.9642857142857143,1.0,1.0,1.0,0.0,0.7512824000127285,0.96875,1.0,0.7142857371272409,1.0,1.0,0.866025521612036,0.375,1.0,0.8571428243958262,1.0,203,0.715217795675016,0.5657384816732591
7,0.353662813587198,0.4170023666077755,0.41563422629818186,-0.06151263655249807,0.0,0.9067805379694103,0.6428571428571428,0.0,0.0,0.0,0.0,1.0,0.46875,1.0,0.7142857371272409,1.0,1.0,1.0,0.5,0.0,0.0,0.0,203,1.2153720472997755,0.9051888168927786
6,1.0,0.5284421868211012,-5.199337582605575,1.39120205536241,0.0,0.5347802269436042,0.4285714285714285,1.0,0.8333332857375125,1.0,0.0,0.6450750810192727,0.375,1.0,1.0,1.0,1.0,0.918558720956919,0.75,1.0,0.8571428243958262,1.0,203,-0.14477960565136005,-0.568685529724306
5,0.0,1.3959097007371428,0.8607252382582696,1.2180019723677067,0.0,0.5690517417365433,0.9999999999999999,1.0,0.5833333333333334,1.0,0.0,0.4659786721538459,1.0,0.0,0.0,0.0,1.0,0.44194173111616875,1.0,0.0,0.0,0.0,203,0.715217795675016,0.12325913203986175
4,0.8918148365865342,-0.6279601738166378,0.41563422629818186,0.2678837675840495,0.0,0.29540377522188355,0.14285714285714285,1.0,0.6666667047433233,1.0,0.0,0.2651216518988604,0.15625,1.0,0.8571428685636203,1.0,1.0,1.0,0.125,1.0,0.8571428243958262,1.0,203,0.715217795675016,0.4612146045705889
3,0.8605119219336643,-1.0692809255273816,0.41563422629818186,0.2678837675840495,0.0,0.0,0.0,1.0,0.8333332857375125,1.0,0.0,0.0,0.09375,1.0,0.7142857371272409,1.0,1.0,1.0,0.125,1.0,0.8571428243958262,1.0,203,0.715217795675016,0.31105901776634404
2,0.6874593046287134,-0.11082047126376963,0.41563422629818186,-0.4183712879116543,0.0,0.7497059153207262,0.09523809523809523,1.0,0.6666667047433233,1.0,0.0,0.4834218727072783,0.03125,1.0,0.7142857371272409,1.0,1.0,0.530330046687782,0.25,1.0,0.8571428243958262,1.0,203,1.4903351443303179,0.9999859292761342
1,0.26782951902224894,-0.715217795675016,-5.199337582605575,0.2678837675840495,0.0,0.9999999999999998,0.17857142857142855,1.0,0.8333332857375125,1.0,0.0,0.7060486485672566,0.15625,1.0,0.8571428685636203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,203,0.715217795675016,0.12325913203986175
10,0.970769503782899,1.7710653675320907,-5.199337582605575,0.7799242980174864,0.0,0.7605301670277578,0.14509803921568626,0.0,0.0,0.0,0.0,0.36720919227144266,0.10810810810810811,1.0,0.875,1.0,1.0,0.9524792372259018,1.0,1.0,0.714285757915145,1.0,204,-0.4878930103874749,-0.7039217888285133
9,0.9822379617933851,-0.3521513969789328,0.41563422629818186,-5.199337582605575,0.0,0.16925788312613427,0.0,1.0,1.0,0.25,0.0,0.7658015413439623,0.0,1.0,0.9999999999999999,1.0,1.0,0.7658220290671232,0.010101010101010102,0.0,0.0,0.0,204,-0.4878930103874749,-0.9835733673308722
8,0.022773525915404255,1.1210601441231973,-5.199337582605575,0.5437891346358888,0.0,0.5501458794703125,0.16078431372549018,0.0,0.0,0.0,0.0,0.6081220863424619,0.40540540540540543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204,-0.4878930103874749,-1.0663039018153317
6,1.0,0.8844391228558819,0.41563422629818186,0.2678837675840495,0.0,0.9245138655787526,0.12549019607843137,0.0,0.0,0.0,0.0,0.8446413416654426,0.21621621621621623,1.0,0.875,1.0,1.0,1.0,0.48989898989898994,1.0,0.714285757915145,1.0,204,-0.4878930103874749,-0.33352404954762194
4,0.619957356687806,-0.37117232998869176,1.1117020775386441,-0.06151263655249807,0.0,1.0,0.09803921568627451,1.0,0.9428090586701877,0.5,0.0,1.0,0.1891891891891892,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,204,0.16891199278645552,0.12325913203986175
3,0.0,-0.9849521274794079,0.41563422629818186,2.3652476466815213,0.0,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.13513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204,-0.4878930103874749,-0.38978343113916375
2,0.9930528371060322,0.7907143686442627,0.41563422629818186,1.644368536763838,0.0,0.7340011531505697,1.0,1.0,0.8333333267474895,1.0,0.0,0.6340467759881565,1.0000000000000002,1.0,0.6249999707830095,1.0,1.0,0.2707589713150143,0.005050505050505051,1.0,1.0,1.0,204,1.7444475421409682,1.8952592947862104
1,0.26540793526902423,1.9051311790362155,-5.199337582605575,1.0103819916421055,0.0,0.7337910692037735,0.18039215686274512,0.0,0.0,0.0,0.0,0.7658015413439623,0.40540540540540543,0.0,0.0,0.0,1.0,0.6802734758909457,0.5101010101010102,0.0,0.0,0.0,204,-1.1895222157453642,-1.6022103183576308
10,0.5930303208835679,1.7710653675320907,-5.199337582605575,0.7799242980174864,0.0,0.07987510518768337,0.4606741573033708,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.5,0.5222112440980253,0.5,1.0,0.7367578410014703,0.9999999999999999,0.5,0.4700585270081269,0.3333333333333333,205,-0.4878930103874749,-0.7039217888285133
8,0.3434127321204585,1.9051311790362155,-5.199337582605575,1.0103819916421055,0.0,0.23184924329840317,0.7865168539325842,0.0,0.0,0.0,0.0,0.4930599455019964,0.9999999999999999,0.5,0.4031872003254073,0.5,1.0,0.544555256510582,0.540084388185654,0.0,0.0,0.0,205,-1.1895222157453642,-1.6022103183576308
7,0.8871879159074756,0.8844391228558819,0.41563422629818186,0.2678837675840495,0.0,0.5394695497081954,0.5280898876404494,0.0,0.0,0.0,0.0,0.6005053202441948,0.4782608695652174,1.0,0.8750000133148269,1.0,1.0,0.8148974920277143,0.5358649789029536,1.0,0.8154479339422984,1.0,205,-0.4878930103874749,-0.33352404954762194
6,0.8976762000442381,1.0272467187906675,0.41563422629818186,-0.4183712879116543,0.0,0.8044769072863174,0.3146067415730337,0.0,0.0,0.0,0.0,1.0,0.34782608695652173,1.0,0.9999999999999999,1.0,1.0,0.7616083117502841,0.3459915611814346,1.0,0.7142857382710299,0.6666666666666666,205,-0.7901683975457864,-1.0663039018153317
5,1.0,-0.6363865203698571,-5.199337582605575,0.2678837675840495,0.0,0.015647477340115845,0.0,0.0,0.0,0.0,0.0,0.788528037209864,0.21739130434782605,1.0,0.8750000133148269,1.0,1.0,0.9999999999999999,0.012658227848101264,1.0,1.0,0.6666666666666666,205,-0.14477960565136005,-0.634851110209644
4,0.8429873647885829,-0.2299393606590139,-5.199337582605575,-1.397836528971104,0.0,1.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.7240510233914763,0.0,1.0,0.8750000133148269,1.0,1.0,0.7440566735896449,0.04219409282700422,1.0,0.7142857382710299,0.6666666666666666,205,-0.4878930103874749,-0.568685529724306
3,0.22635164694659596,-0.30174221730135253,0.41563422629818186,0.7799242980174864,0.0,0.20949977669556352,1.0,0.0,0.0,0.0,0.0,0.5272932658157652,0.9130434782608695,0.5,0.35278876921680163,0.5,0.0,0.0,0.0,0.5,0.24422721126290295,0.3333333333333333,205,-0.14477960565136005,-0.208504800392331
